config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_mv_out_er_rods_sev,nhi_out_ili,pre_covid,1,3382.7232822516025,4112.223895733173,0.062300713579167936,0.15044131096240804,0.7980769230769231,0.625,104,
tfm_mv_out_er_rods_sev,nhi_out_ili,pre_covid,2,4350.7745204625135,5631.299036711165,0.0856409751007975,0.20733984338409714,0.8446601941747572,0.5922330097087378,103,
tfm_mv_out_er_rods_sev,nhi_out_ili,pre_covid,3,5094.742742374728,6530.019990808823,0.09973583532100118,0.2431716248187963,0.8627450980392157,0.6666666666666666,102,
tfm_mv_out_er_rods_sev,nhi_out_ili,pre_covid,4,5843.07791615099,7069.003016707921,0.10884979312885869,0.2630624771135787,0.8613861386138614,0.7326732673267327,101,
tfm_mv_out_er_rods_sev,nidds_severe,pre_covid,1,6.169840378027696,7.746437732989971,0.2314362321835556,0.20372839309675553,0.7115384615384616,0.5,104,
tfm_mv_out_er_rods_sev,nidds_severe,pre_covid,2,7.933800693417315,10.114966151783767,0.30277288975115607,0.26200077175900993,0.7864077669902912,0.5436893203883495,103,
tfm_mv_out_er_rods_sev,nidds_severe,pre_covid,3,8.767933810822065,11.339397813759598,0.34068293873445626,0.2953810275987205,0.8725490196078431,0.5784313725490197,102,
tfm_mv_out_er_rods_sev,nidds_severe,pre_covid,4,9.821059281545372,12.2447880093414,0.36961254899685636,0.3190301370426679,0.8217821782178217,0.6336633663366337,101,
tfm_mv_out_er_rods_sev,rods_ili,pre_covid,1,732.0532998631144,950.3928504356971,0.07017978368661668,0.17616270415925606,0.7403846153846154,0.5192307692307693,104,
tfm_mv_out_er_rods_sev,rods_ili,pre_covid,2,839.2765167795982,1067.3859318112864,0.07905880181254585,0.20036546976964117,0.7961165048543689,0.5145631067961165,103,
tfm_mv_out_er_rods_sev,rods_ili,pre_covid,3,891.5574627246733,1085.1161056219362,0.08047189039881744,0.20540022991648244,0.8529411764705882,0.6470588235294118,102,
tfm_mv_out_er_rods_sev,rods_ili,pre_covid,4,991.7321812259352,1210.346379950495,0.09007962287696276,0.22800818705535147,0.8613861386138614,0.6732673267326733,101,
tfm_po_all_lag1,nhi_out_ili,pre_covid,1,3576.7306891025646,4303.556715745192,0.06519943006934534,0.156838245079828,0.7980769230769231,0.5865384615384616,104,
tfm_po_all_lag1,nhi_out_ili,pre_covid,2,4809.245213052859,6076.07338440534,0.09240511754608957,0.22255743078396364,0.7864077669902912,0.5339805825242718,103,
tfm_po_all_lag1,nhi_out_ili,pre_covid,3,5691.7229660266885,7139.083256740196,0.10903832347210995,0.26387346709380094,0.8333333333333334,0.6176470588235294,102,
tfm_po_all_lag1,nhi_out_ili,pre_covid,4,6519.122241989825,7920.935295482674,0.12196800118242028,0.2929445503323098,0.8415841584158416,0.6633663366336634,101,
tfm_po_all_lag2,nhi_out_ili,pre_covid,1,3672.452114216079,4349.347318209135,0.0658931635043569,0.1580962135276055,0.7980769230769231,0.5961538461538461,104,
tfm_po_all_lag2,nhi_out_ili,pre_covid,2,4933.8903477278855,6205.519379550971,0.09437373636297261,0.22735438482458395,0.8252427184466019,0.5533980582524272,103,
tfm_po_all_lag2,nhi_out_ili,pre_covid,3,5737.815433517157,7155.801393995098,0.10929366685336694,0.26551911846161885,0.8235294117647058,0.6470588235294118,102,
tfm_po_all_lag2,nhi_out_ili,pre_covid,4,6502.743669210671,7807.870706992574,0.12022701210117948,0.29019519813110484,0.8217821782178217,0.6831683168316832,101,
tfm_po_lab,nhi_out_ili,pre_covid,1,3550.2740726829597,4263.5247145432695,0.0645929401738244,0.15575232981451437,0.8173076923076923,0.5576923076923077,104,
tfm_po_lab,nhi_out_ili,pre_covid,2,4786.496923038027,6121.30593901699,0.09309301567722916,0.22443199862863222,0.7961165048543689,0.5339805825242718,103,
tfm_po_lab,nhi_out_ili,pre_covid,3,5639.537358728214,7113.706495098039,0.10865073315482382,0.2633145566231768,0.8235294117647058,0.6078431372549019,102,
tfm_po_lab,nhi_out_ili,pre_covid,4,6395.440676567658,7639.973545792079,0.11764170110040591,0.283672235906642,0.8217821782178217,0.6534653465346535,101,
tfm_po_labpos,nhi_out_ili,pre_covid,1,3601.222470953526,4318.126389723558,0.06542016247800865,0.15779711958908468,0.7692307692307693,0.5288461538461539,104,
