config,target,segment,h,wis,mae,wape,mase,cov80,cov60,n,rel_wis_vs_snaive
tfm_cov_cny_hol,nhi_out_ili,pre_covid,1,3235.88943225828,3976.9390775240386,0.06025113142494663,0.14438031801143433,0.7788461538461539,0.625,104,
tfm_cov_cny_hol,nhi_out_ili,pre_covid,2,4546.568653081175,5728.336544296117,0.08711672460668413,0.20765741676961758,0.8543689320388349,0.5922330097087378,103,
tfm_cov_cny_hol,nhi_out_ili,pre_covid,3,5516.726047623911,7118.35098805147,0.10872167051565962,0.26046474421403853,0.8529411764705882,0.6470588235294118,102,
tfm_cov_cny_hol,nhi_out_ili,pre_covid,4,6289.125560368537,7732.559599319307,0.1190673579786441,0.28437349790827254,0.8316831683168316,0.7524752475247525,101,
tfm_cov_hol,nhi_out_ili,pre_covid,1,3221.1490977230237,3954.2134540264424,0.059906835346637086,0.1437570936891145,0.7980769230769231,0.625,104,
tfm_cov_hol,nhi_out_ili,pre_covid,2,4498.170162486516,5669.6502199635925,0.08622422111714216,0.20544813650059626,0.8349514563106796,0.6019417475728155,103,
tfm_cov_hol,nhi_out_ili,pre_covid,3,5474.778829656863,7055.0037530637255,0.10775414064505107,0.2580058977190222,0.8627450980392157,0.6568627450980392,102,
tfm_cov_hol,nhi_out_ili,pre_covid,4,6297.340568275578,7766.00661355198,0.11958238118225563,0.28488270213284356,0.8316831683168316,0.7128712871287128,101,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,pre_covid,1,3218.598366553152,3983.888671875,0.06035641866078997,0.14445192714227192,0.8076923076923077,0.6153846153846154,104,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,pre_covid,2,4491.039893473571,5912.522223907767,0.08991782628832332,0.21452193499466948,0.8543689320388349,0.6310679611650486,103,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,pre_covid,3,5297.572417109205,6825.803998161765,0.10425347310610156,0.25013102626845096,0.8627450980392157,0.6568627450980392,102,
tfm_cov_season_cny_hol_slide260,nhi_out_ili,pre_covid,4,6203.550118605611,7977.86687809406,0.12284464403786977,0.2930438867575691,0.8910891089108911,0.6831683168316832,101,
tfm_cov_season_cny_hol_sym,nhi_out_ili,pre_covid,1,3210.02410022703,4023.8431490384614,0.06096173405729574,0.1456392215470956,0.8173076923076923,0.6057692307692307,104,
tfm_cov_season_cny_hol_sym,nhi_out_ili,pre_covid,2,4664.869164644013,6188.436210558252,0.09411393498485177,0.22413956113174283,0.8446601941747572,0.6213592233009708,103,
tfm_cov_season_cny_hol_sym,nhi_out_ili,pre_covid,3,5497.053656045751,7170.408969056372,0.10951677470032622,0.26205548829294417,0.8529411764705882,0.6862745098039216,102,
tfm_cov_season_cny_hol_sym,nhi_out_ili,pre_covid,4,6247.638436812432,7956.469368811881,0.12251516130128967,0.2928016099827096,0.8811881188118812,0.7029702970297029,101,
tfm_cov_season_hol,nhi_out_ili,pre_covid,1,3214.0750542534724,3983.539250300481,0.060351124879618405,0.14497938482814332,0.8173076923076923,0.625,104,
tfm_cov_season_hol,nhi_out_ili,pre_covid,2,4432.548439185544,5716.332486347087,0.08693416651107964,0.20840191752708112,0.8640776699029126,0.6407766990291263,103,
tfm_cov_season_hol,nhi_out_ili,pre_covid,3,5254.340038636982,6649.601792279412,0.10156226018273916,0.2447223424538211,0.8725490196078431,0.6666666666666666,102,
tfm_cov_season_hol,nhi_out_ili,pre_covid,4,6268.324618399341,7952.3447168935645,0.12245164916146228,0.2934696911634216,0.8811881188118812,0.6831683168316832,101,
tfm_cov_cny_hol,nhi_out_ili,covid,1,1478.1885928100673,1845.6563619625797,0.06665562107739713,0.07402876117677609,0.7643312101910829,0.5159235668789809,157,
tfm_cov_cny_hol,nhi_out_ili,covid,2,2361.450148730538,2891.1034658638537,0.10441179684784556,0.1160960370417105,0.732484076433121,0.535031847133758,157,
tfm_cov_cny_hol,nhi_out_ili,covid,3,3392.9412367856517,4243.579020700637,0.1532562621326952,0.17088877916671205,0.7388535031847133,0.5095541401273885,157,
tfm_cov_cny_hol,nhi_out_ili,covid,4,4508.181911823249,5612.820810111465,0.20270623763152307,0.22633257115041866,0.6751592356687898,0.4840764331210191,157,
tfm_cov_hol,nhi_out_ili,covid,1,1409.3751802459306,1718.3918068272294,0.062059479488686044,0.0689911942307172,0.802547770700637,0.5859872611464968,157,
